AI #1,AI #2
3.084841,3.58445454
3.018638,3.60526228
2.927781,3.54704666
2.84691739,3.43255544
2.73456287,3.11278176
2.63558722,2.65649343
2.523397,2.18370438
2.40295625,1.89594853
2.326596,1.7547332
2.21552372,1.68695259
2.13896632,1.65253639
2.07095551,1.639322
2.0175395,1.64132726
1.965833,1.63817155
1.931318,1.64244485
1.896606,1.63971651
1.84424186,1.62834311
1.85909975,1.64155734
1.86422765,1.63748133
1.82254684,1.62768567
1.81702447,1.63064408
1.80709732,1.62581193
1.80371153,1.62492442
1.81301415,1.62265635
1.802068,1.61900759
1.82954836,1.6261735
1.85098052,1.61387968
1.87040746,1.60290062
1.90742064,1.62265635
1.930332,1.5947814
2.004358,1.61401117
2.06885171,1.64556766
2.146724,1.692968
2.238698,1.83983707
2.32922578,2.11878324
2.41692662,2.55196238
2.513733,2.97225618
2.6323328,3.236477
2.726904,3.33870721
2.79248238,3.38831043
2.896619,3.40231347
2.95430851,3.40589666
3.02619839,3.39284658
3.05150938,3.38193321
3.09358478,3.37078977
3.13358927,3.358233
3.16889334,3.365136
3.19880629,3.34738541
3.18135166,3.37397838
3.21783876,3.3737483
3.2314477,3.385023
3.24157214,3.40675116
3.25399756,3.41194487
3.25343871,3.43653274
3.24055314,3.46072626
3.22796321,3.48952174
3.201206,3.51710081
3.178722,3.549019
3.13306332,3.57068133
3.10301876,3.597669
3.05190372,3.593593
2.985635,3.60112047
2.912233,3.55911064
2.79882669,3.38702846
2.727397,3.109396
2.62917733,2.66172
2.52609253,2.19073868
2.412752,1.9055469
2.29997039,1.75437164
2.21302557,1.68501318
2.1266396,1.65043259
2.067734,1.63636363
2.01106381,1.63805652
1.96327722,1.64993131
1.92809665,1.63955212
1.88654733,1.64514029
1.8385551,1.64717829
1.83727312,1.64730978
1.825571,1.63534462
1.81998289,1.63416123
1.80229807,1.63301075
1.791056,1.62978935
1.79447472,1.62199891
1.79355431,1.62923062
1.79523075,1.64237916
1.82093608,1.61351812
1.83323,1.60628641
1.87803364,1.61302507
1.90735483,1.59159291
1.94374335,1.59856164
1.98009908,1.62239337
2.07046247,1.63287926
2.14005113,1.69757009
2.234655,1.83891678
2.3121326,2.10543752
2.39963627,2.54558539
2.52296972,2.9638412
2.62805963,3.22405148
2.7175355,3.34403253
2.80240965,3.40050554
2.87377334,3.379172
2.943954,3.398369
2.99516773,3.38982248
3.042897,3.36881757
3.074355,3.37700248
3.12297177,3.36267066
3.16580343,3.36175013
3.19249487,3.36184883
3.207583,3.37220335
3.217806,3.379961
3.22155333,3.38002682
3.23016572,3.39619946
3.26159072,3.38387275
3.248771,3.43843937
3.2385807,3.46391463
3.22457743,3.492743
3.18454,3.51897454
3.14894032,3.54990649
3.12595224,3.583167
3.08994436,3.60919023
3.0354023,3.61469626
2.97518182,3.5998385
2.893562,3.5413928
2.79908967,3.41648126
2.71533322,3.12879014
2.61576581,2.71135569
2.50929523,2.20053434
2.4527564,1.90084636
2.31479526,1.75844777
2.210856,1.68458581
2.12897348,1.65253639
2.06408548,1.63419414
2.00255013,1.64024246
1.9516325,1.63902628
1.92402065,1.63590348
1.88174808,1.62584484
1.83763468,1.64842737
1.82461774,1.65046549
1.8094312,1.64024246
1.80279112,1.649808
1.80127907,1.638336
1.792075,1.618153
1.78329849,1.62436557
1.790826,1.62101281
1.78806484,1.61141431
1.81196225,1.613288
1.84042883,1.60582626
1.87366176,1.5405767
1.910379,1.59563613
1.94739211,1.59816718
1.99321473,1.616115
2.06119275,1.64132726
2.16583323,1.71398926
2.254312,1.87596273
2.317425,2.14801431
2.40062237,2.55393457
2.50341129,2.952632
2.597292,3.2217834
2.696958,3.34482145
2.78837347,3.39143324
2.857272,3.38453
2.941423,3.39879632
2.98458314,3.39261651
3.03392315,3.381769
3.074585,3.37410975
3.119093,3.36934352
3.15728974,3.3874886
3.17250919,3.36138868
3.21649122,3.365399
3.209095,3.36911345
3.225761,3.379994
3.23013282,3.39337254
3.26704741,3.40484476
3.26165652,3.42275953
3.221389,3.46348739
3.20998263,3.48902845
3.18641376,3.51213717
3.15959072,3.55036688
3.11478686,3.58346844
3.068438,3.602468
3.02231956,3.612001
2.959798,3.59145617
2.88393068,3.54645514
2.797446,3.40865779
2.71056676,3.13220882
2.60666037,2.677038
2.50982118,2.21805477
2.40601325,1.9025228
2.31035757,1.74799466
2.20701,1.68336964
2.12913775,1.66045833
2.06122565,1.63057828
2.00406241,1.6231823
1.96688485,1.6356405
1.91054332,1.64997232
1.84052742,1.63879609
1.83888388,1.638303
1.81114042,1.65611935
1.77797329,1.6419518
1.76932812,1.6386975
1.78030717,1.65155017
1.76870358,1.62683094
1.77251661,1.61276209
1.7780062,1.61437273
1.790037,1.62709391
1.79749882,1.610724
1.83671439,1.61578619
1.86350453,1.60931051
1.900156,1.61710107
1.96898854,1.61108565
1.99360919,1.61364961
2.052186,1.63685668
2.12709975,1.70493317
2.206024,1.81442761
2.30851674,2.10616064
2.38954473,2.53053021
2.484083,2.95634651
2.589863,3.22510338
2.67312622,3.35077119
2.76727,3.39688969
2.8500073,3.38936234
2.89191842,3.39261651
2.97938943,3.388409
3.009138,3.381473
3.07281,3.36631942
3.106832,3.34373665
3.15074825,3.36345959
3.17533612,3.35944915
3.19920087,3.3686204
3.18884635,3.37552333
3.22760177,3.376641
3.2344718,3.39896059
3.23013282,3.409644
3.225498,3.40165615
3.20561075,3.48268437
3.22789764,3.4864316
3.164061,3.519106
3.13332629,3.54356241
3.10239434,3.57830763
3.05390882,3.601416
2.985142,3.602698
2.9521718,3.583534
2.906875,3.54609346
2.79314,3.41201067
2.704617,3.12849426
2.61044049,2.694657
2.48927665,2.21598387
2.39099121,1.90663171
2.297965,1.7559495
2.211612,1.685572
2.10806727,1.66144443
2.04946852,1.641234
1.9904865,1.63518023
1.94462276,1.63859069
1.89364743,1.63787568
1.85719323,1.63633072
1.8292197,1.648789
1.808182,1.63698816
1.78655267,1.64132726
1.76495624,1.62571335
1.757363,1.62781715
1.751216,1.62982225
1.739974,1.64491022
1.76443028,1.61881042
1.78047156,1.61489868
1.7935214,1.60927773
1.81870091,1.60500443
1.84920549,1.60188162
1.88707328,1.59852874
1.93177819,1.61904049
1.98861277,1.61266339
2.050641,1.64494312
2.11457586,1.69868767
2.18597245,1.82813489
2.27857113,2.09945488
2.36722517,2.56113338
2.476391,2.95529461
2.5537374,3.21767449
2.66106248,3.33860874
2.74373412,3.38489175
2.81805634,3.4118464
2.89142537,3.39748144
2.96035671,3.382525
3.01331258,3.38242626
3.067978,3.37627935
3.10239434,3.36901474
3.138487,3.36480713
3.16245055,3.366418
3.182798,3.35928488
3.22201347,3.364873
3.2217176,3.40057135
3.22431445,3.43896532
3.22516918,3.41467333
3.20482183,3.44037867
3.1974256,3.46499944
3.175106,3.48705626
3.1629436,3.54011083
3.130072,3.51506281
3.117581,3.57245636
3.02383161,3.5952363
2.97909355,3.60536075
2.92548013,3.603257
2.850073,3.53070951
2.78597379,3.43373871
2.68528867,3.1374352
2.60544419,2.68975925
2.48727131,2.226437
2.3807025,1.89824951
2.29194975,1.76489055
2.21023154,1.70095575
2.13028836,1.66032684
2.05340219,1.64872324
1.982926,1.61861312
1.92865551,1.64448285
1.87602842,1.63439143
1.840626,1.637317
1.81334281,1.63922346
1.78967547,1.64448285
1.75318825,1.64412129
1.74286675,1.64254344
1.72728574,1.6366266
1.73343265,1.63100564
1.74345839,1.62880325
1.75828338,1.64145875
1.78070164,1.60753548
1.776494,1.60967219
1.81117332,1.60503733
1.84440625,1.6135838
1.89440358,1.589259
1.916493,1.5948472
1.99614036,1.61519456
2.04465842,1.63876331
2.10395837,1.68675542
2.17404,1.83079755
2.25848651,2.09938931
2.347864,2.52270675
2.44989657,2.95141578
2.55380321,3.21895647
2.63887429,3.32638049
2.72079,3.378975
2.790313,3.39850044
2.87571287,3.39435863
2.94424987,3.39094
3.000394,3.39301085
3.048222,3.36595774
3.07547259,3.37355113
3.127015,3.36599064
3.16817021,3.363361
3.17076683,3.363361
3.206038,3.37532616
3.2187264,3.38009238
3.20837188,3.39498329
3.21198773,3.4139173
3.19910216,3.41227365
3.183784,3.46805644
3.162023,3.49363065
3.14696813,3.510395
3.111171,3.55020237
3.06863523,3.572358
3.01469326,3.59707713
2.95986366,3.602961
2.9059546,3.59872079
2.84037614,3.55072832
2.7735157,3.420656
2.690877,3.14305639
2.60735059,2.73117733
2.47030973,2.21016574
2.36196566,1.91360044
2.27959013,1.76278675
2.20125747,1.69878626
2.11316228,1.66420567
2.04728818,1.64777
1.97645044,1.658979
1.92441511,1.633471
1.86583829,1.62429988
1.82990992,1.62637079
1.78964257,1.64155734
1.77185917,1.66690111
1.76456177,1.64408839
1.72866631,1.63685668
1.71499181,1.63613355
1.718542,1.618909
1.73530626,1.62761986
1.74572647,1.619928
1.75972974,1.59990942
1.76443028,1.61953354
1.80933249,1.58275056
1.83181655,1.60207891
1.87717891,1.60727251
1.931844,1.61670661
1.98230147,1.6325177
2.0448885,1.64579773
2.091533,1.69572926
2.171509,1.82642567
2.2504003,2.09084272
2.33547139,2.51784182
2.4340198,2.93119979
2.53191066,3.20899653
2.61967731,3.32894444
2.70343375,3.38035536
2.77916956,3.38410282
2.85073066,3.381506
2.924527,3.39251781
3.00742865,3.385023
3.058018,3.37457013
3.08270431,3.3599093
3.10864,3.35129714
3.18145013,3.363098
3.17185163,3.36651659
3.19824743,3.37220335
3.21616244,3.39271522
3.21724725,3.39347124
3.20291519,3.42233229
3.19380975,3.43725586
3.1618917,3.46549249
3.1542325,3.49152684
3.13132119,3.51647615
3.096576,3.5520432
3.05256128,3.57370543
3.00052571,3.58563781
2.94763565,3.60056162
2.8942194,3.61025858
2.822757,3.54583049
2.76102448,3.43768334
2.672436,3.14857864
2.57776642,2.6999824
2.47530627,2.21171069
2.364957,1.91537547
2.273706,1.7840873
2.20848918,1.702205
2.11470723,1.66920209
2.04255462,1.66371262
1.97201276,1.63120282
1.90952432,1.63633072
1.839114,1.63948643
1.80331707,1.63827014
1.7851392,1.641886
1.7570014,1.62614071
1.73343265,1.6336025
1.686854,1.655166
1.70920646,1.61700249
1.70233643,1.63087416
1.71509039,1.62775135
1.73984253,1.62275493
1.75131464,1.6116116
1.755062,1.60694385
1.79789329,1.613551
1.83171785,1.623248
1.85466206,1.61453712
1.9118582,1.61348522
1.97857606,1.619046
2.03682685,1.64385009
2.09576249,1.75294173
2.16699743,1.809316
2.21746325,2.10086846
2.295697,2.51333857
2.431686,2.94109416
2.511136,3.20008826
2.60488534,3.3422575
2.68890452,3.36349225
2.768026,3.39001966
2.8481667,3.39343834
2.90759826,3.41605377
2.97583914,3.40645528
3.02185917,3.3706913
3.07908845,3.37302518
3.11485267,3.3686204
3.14982772,3.379172
3.16948485,3.35859442
3.182239,3.388606
3.19285655,3.38752151
3.21442032,3.3970542
3.20073485,3.41568685
3.19020224,3.44277835
3.1679728,3.43794632
3.176421,3.48620152
3.11228871,3.515786
3.08240843,3.53948641
3.04072738,3.56236482
3.00003266,3.58797169
2.93590045,3.59806323
2.87791514,3.59858918
2.81424332,3.54421973
2.744293,3.429301
2.6881485,3.157191
2.58049464,2.71250629
2.4781003,2.224432
2.380012,1.92487526
2.27206254,1.77488339
2.185808,1.70463741
2.11566067,1.66575062
2.01231313,1.65072846
1.98095381,1.63955212
1.90590847,1.64208329
1.852394,1.63721836
1.80344856,1.633734
1.77761173,1.64714539
1.7412231,1.63919055
1.72442591,1.63481867
1.71643817,1.60135567
1.68175888,1.633734
1.69540048,1.62765276
1.69125879,1.62262344
1.72136891,1.61710107
1.73754156,1.61240041
1.76265526,1.61312366
1.79529643,1.60276914
1.83355868,1.60829151
1.86751473,1.6115129
1.90906417,1.65115571
1.96336758,1.60033667
2.03364658,1.638303
2.07752967,1.70108724
2.1550076,1.82037735
2.23021722,2.0834794
2.30838537,2.49447036
2.402299,2.94079828
2.492235,3.198149
2.588844,3.32835269
2.67667651,3.37095428
2.76204348,3.38952661
2.83225679,3.39258361
2.89007759,3.388639
2.967194,3.38827753
3.016534,3.37743
3.06906271,3.37963223
3.11255169,3.36733842
3.15650082,3.367667
3.16817021,3.37443852
3.17175317,3.37552333
3.19101572,3.39330673
3.19450021,3.405798
3.198872,3.41625118
3.19265938,3.43771625
3.1649158,3.46306014
3.12040782,3.4539547
3.10416937,3.50362349
3.0668273,3.537744
3.021892,3.56328535
2.99405,3.58359981
2.93668938,3.59083152
2.874168,3.609667
2.80119324,3.54964352
2.73699546,3.42893958
2.6516614,3.15732265
2.565571,2.6916
2.47007966,2.25368738
2.370611,1.91583562
2.2620368,1.76893365
2.181173,1.705262
2.09692383,1.67018819
2.01816416,1.65404844
1.96484685,1.64103138
1.91281152,1.64323378
1.85844231,1.63948643
1.79927385,1.63951933
1.757363,1.62873745
1.72754872,1.63698816
1.70056129,1.63587058
1.70200765,1.621703
1.69592643,1.61818576
1.69231057,1.62199891
1.69849038,1.64514029
1.7087791,1.60901475
1.72702277,1.59714818
1.75946677,1.627587
1.79289687,1.61654222
1.82879233,1.60628641
1.87267554,1.6242013
1.92306733,1.6125648
1.963795,1.61973071
2.01290464,1.64027536
2.08015943,1.68560493
2.13811159,1.821199
2.230053,2.077727
2.29865551,2.49663973
2.344281,2.92771554
2.48405,3.200976
2.56547236,3.31073356
2.63805246,3.3726635
2.74646235,3.38824463
2.8292985,3.388639
2.890045,3.38755417
2.949542,3.37848186
3.039084,3.37042832
3.07041049,3.37591767
3.106076,3.374077
3.14608049,3.36221027
3.163042,3.37644362
3.17799878,3.38167024
3.178722,3.3843
3.19183755,3.402478
3.19065428,3.43173361
3.18519759,3.43998432
3.15380526,3.45477653
3.12438536,3.45931268
3.09614873,3.50648332
3.05371165,3.532879
3.03076744,3.56085277
2.975149,3.58468461
2.92735386,3.59734
2.87584424,3.594579
2.79810333,3.54921627
2.721513,3.44652581
2.6439364,3.1680057
2.54785347,2.726641
2.46961951,2.2600317
2.350625,1.933882
2.27045178,1.77974832
2.17795181,1.73425448
2.06802988,1.66473162
2.03417253,1.64734268
1.95718777,1.64642227
1.90594137,1.642379
1.84608269,1.63580489
1.79608536,1.62752128
1.74391854,1.63777709
1.70861483,1.63514745
1.70483458,1.63721836
1.69697833,1.62545037
1.64155734,1.62903333
1.68599927,1.62180161
1.68948364,1.61920488
1.69993675,1.6168052
1.719298,1.61368239
1.75335264,1.61318934
1.79164779,1.6148001
1.82875943,1.61723256
1.87086761,1.60986936
1.90281856,1.61118424
1.94943011,1.62058544
2.00393081,1.64569914
2.090481,1.69655108
2.15126014,1.82179081
2.22301841,2.08936357
2.294185,2.483557
2.37153125,2.910984
2.47599649,3.155712
2.57572842,3.31697917
2.66172,3.34942341
2.75684977,3.422464
2.825288,3.38755417
2.87508821,3.3874886
2.95151448,3.37865162
3.04677582,3.38190031
3.06652331,3.37703538
3.10867286,3.378186
3.15157,3.37706828
3.1502552,3.37884331
3.17678237,3.3844316
3.18286371,3.39212346
3.17753839,3.403727
3.202488,3.4189136
3.20051551,3.43387032
3.1628778,3.451818
3.129842,3.49340057
3.116792,3.50954032
3.063869,3.52794838
3.019098,3.56032681
2.97876477,3.58547354
2.91880727,3.596321
2.869796,3.597373
2.80063462,3.55605364
2.7165823,3.429564
2.64903164,3.16751266
2.5597856,2.73055267
2.46547771,2.26183963
2.35979629,1.93404639
2.28859687,1.77695429
2.18107462,1.70279658
2.097154,1.66995811
2.019972,1.64852607
1.94203413,1.633208
1.890689,1.66466582
1.8459183,1.64149153
1.79615116,1.63751411
1.7539115,1.63472009
1.725412,1.63044679
1.69645238,1.63163018
1.73681843,1.62735689
1.68866193,1.61240041
1.68826747,1.62173593
1.69819462,1.61710107
1.69480884,1.61627924
1.71919942,1.61746264
1.74835622,1.620947
1.787506,1.62548327
1.82442045,1.60138857
1.85094762,1.61673951
1.90955722,1.61549032
1.95301318,1.5958004
2.00715232,1.64004529
2.063888,1.70910788
2.13456154,1.82047594
2.21733165,2.07161283
2.30062771,2.48036838
2.38352942,2.9080584
2.47694969,3.19302082
2.56991,3.317571
2.66819549,3.37177587
2.750374,3.39468741
2.82923269,3.38827753
2.89343047,3.37552333
2.929622,3.38952661
3.00545645,3.39360261
3.06314588,3.38121
3.11176276,3.38065124
3.13921046,3.379731
3.156468,3.36618781
3.17546749,3.39179468
3.18615079,3.39642954
3.19180465,3.40869069
3.18756437,3.41247082
3.17448139,3.433114
3.15206313,3.45014167
3.13510132,3.472823
3.10176969,3.49859428
3.08898282,3.51719952
3.02997851,3.56686831
3.02195787,3.57860351
2.95644522,3.59451318
2.86864543,3.59402013
2.81135058,3.54924917
2.68334937,3.42867661
2.63381219,3.17319942
2.56281,2.74163032
2.44887757,2.25819087
2.36535144,1.93871415
2.270419,1.77061009
2.1834085,1.66939938
2.0783844,1.67028689
2.03621054,1.65510035
1.95768082,1.66118145
1.897625,1.64872324
1.85397184,1.63994658
1.83148777,1.63873041
1.7716291,1.64898622
1.72360408,1.63330662
1.71025836,1.62952638
1.69359255,1.64813161
1.68514466,1.60336089
1.68629515,1.617134
1.69786584,1.61555612
1.71177042,1.61210465
1.72994828,1.61289358
1.74891508,1.62285352
1.77544224,1.617364
1.81929255,1.61437273
1.86843514,1.609968
1.87162375,1.59109986
1.95524836,1.619172
2.04626918,1.640604
2.06881881,1.69602513
2.13505459,1.82116616
2.21946836,2.06881881
2.30661035,2.468469
2.39480424,2.914074
2.48921084,3.18263364
2.58226967,3.31464529
2.67069387,3.38130879
2.75359559,3.38393831
2.82722759,3.38959241
2.906612,3.37959933
2.965715,3.383018
3.017323,3.38755417
3.05969429,3.38282084
3.11077666,3.38157177
3.13585734,3.37956643
3.16429138,3.38265634
3.18914747,3.387883
3.19685864,3.408592
3.19496036,3.407047
3.17674947,3.42078733
3.18039823,3.43452764
3.160741,3.45441484
3.14193869,3.46739912
3.10535264,3.496786
3.07908845,3.526272
3.03287125,3.54474568
2.965945,3.58343554
2.9343555,3.59369135
2.87886858,3.60135055
2.81776047,3.54832864
2.74495029,3.43360734
2.66306758,3.16925478
2.56195521,2.75375986
2.460514,2.27156949
2.36068368,1.94193554
2.286526,1.78043866
2.19192219,1.70539343
2.10928345,1.64251053
2.04311347,1.64635658
1.98443818,1.645206
1.89782214,1.6470468
1.850093,1.642149
1.81012142,1.64487731
1.777513,1.64080131
1.76212931,1.63274777
1.73053992,1.61982942
1.70105445,1.6221633
1.69365835,1.62015808
1.70825326,1.6158191
1.7098639,1.61696959
1.7131511,1.62028956
1.7255435,1.61904049
1.75542355,1.61982942
1.7820493,1.630907
1.82866085,1.623478
1.87809932,1.61272919
1.91228557,1.61249912
1.96359766,1.67574346
2.01602745,1.6221633
2.07549167,1.69586074
2.174336,1.80676854
2.21335435,2.06806278
2.313645,2.47517467
2.4111414,2.89550138
2.50584364,3.16744685
2.59716058,3.3041265
2.66970778,3.366648
2.76260233,3.38489175
2.83787775,3.39320827
2.90976763,3.38955951
2.975379,3.39113736
3.02126765,3.38383985
3.07014751,3.38111138
3.11080933,3.380487
3.14890742,3.38485885
3.156205,3.38571358
3.160248,3.39268231
3.197656,3.40099883
3.19874048,3.41069579
3.1922977,3.42019558
3.18723559,3.4402144
3.16754556,3.44310713
3.14049244,3.47397351
3.125766,3.49856138
3.09509683,3.525516
3.045954,3.551057
3.00348425,3.58445454
2.94835877,3.5952363
2.88965034,3.59037137
2.82949567,3.54892039
2.76312828,3.422694
2.68545318,3.17822886
2.57671452,2.74310946
2.46199322,2.267099
2.368014,1.94696486
2.27679586,1.78047156
2.19445324,1.684323
2.100211,1.67298234
2.0303266,1.65657949
1.96852839,1.63491726
1.90725625,1.62788284
1.86037624,1.64189148
1.81699979,1.639659
1.79059589,1.64020956
1.76466036,1.6302824
1.7339586,1.61397827
1.71479464,1.64671814
1.71173763,1.6178571
1.71203339,1.619435
1.71407139,1.616378
1.73543775,1.6178242
1.748159,1.60671377
1.77652693,1.61266339
1.80775476,1.61509585
1.81370437,1.6158191
1.86258411,1.609705
1.91563845,1.61233473
1.96514261,1.62600923
2.0251,1.643661
2.081606,1.68853045
2.14084,1.81870091
2.23113775,2.05892467
2.351907,2.45854187
2.4435854,2.90003777
2.5252378,3.17139149
2.613432,3.30780816
2.69399977,3.36122417
2.77095175,3.38831043
2.85372186,3.38495755
2.93267918,3.3864367
2.98481321,3.386042
3.037769,3.38213038
3.08592582,3.37249923
3.11574,3.37236762
3.13789558,3.37555623
3.17060256,3.38568068
3.212678,3.39850044
3.21073866,3.391466
3.2157023,3.40698123
3.20137024,3.4169414
3.18766284,3.43068171
3.16774273,3.452344
3.16212177,3.455138
3.14141273,3.48728633
3.07284284,3.52502275
3.07547259,3.54993939
3.01344419,3.576927
2.96140862,3.5901413
2.90003777,3.59730721
2.81368446,3.55496883
2.75993967,3.44268
2.68627477,3.182995
2.58798933,2.73623943
2.48470736,2.26877546
2.368573,1.947951
2.27932715,1.78645408
2.198595,1.71972525
2.13669825,1.68110156
2.04676223,1.6566453
1.97585869,1.64990664
1.9108721,1.64379251
1.86652863,1.64113
1.82885814,1.625286
1.79740024,1.64665234
1.78609252,1.63748133
1.75059152,1.62219608
1.73067141,1.620421
1.72015262,1.62226188
1.72968531,1.64461434
1.74247229,1.60901475
1.75157762,1.61775851
1.75670552,1.61742973
1.7727468,1.606911
1.79835355,1.60931051
1.82603121,1.61765993
1.88072908,1.61604917
1.91849828,1.61854744
1.97280169,1.63130152
2.027664,1.63268209
2.08650374,1.68882632
2.16237068,1.81186366
2.23570681,2.06845737
